anio_c,pais_c,population,poor_int_pop,poor_int_delta_pop,poor31_int_pop,poor31_int_delta_pop,poor_national_pop,poor_national_delta_pop,poor_e_national_pop,poor_e_national_delta_pop,lpe_ci_diff,lp_ci_diff,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight
2021,CRI,5163413.0,943263.0,1286606.0,389134.0,551166.0,1351668.0,1328687.0,376776.0,384872.0,12141027325.394783,12141027325.394785,0.1849386617938558,0.25225540691826737,0.07629465082218881,0.10806307728202243,0.2622203451876859,0.2577620863898463,0.07309363895456246,0.07466424350733689,0.3
2020,DOM,10480963.994644165,2611064.9587402344,3477717.0816955566,1089917.950454712,1556016.5260009766,2367297.6797180176,2145203.870529175,325918.0559082031,313497.2173156738,977873940.7003258,977873940.7003258,0.2534076499419769,0.33751749832403016,0.10577812150164206,0.15101366582431877,0.22586640703352484,0.20467619883298777,0.03109619077737021,0.029911105264350948,0.3
2020,ECU,17695544.989904404,6997256.406654358,8393189.845375061,3739304.360721588,4839040.011260986,5533934.7630729675,5420211.038951874,2512521.3625125885,2505242.972726822,30176566.782183636,30176566.782183636,0.40236511075223613,0.48263584545612026,0.2150222209675247,0.2782606148624028,0.31821933404097624,0.31167984824942735,0.14447818938481766,0.14405965818600908,0.3
2014,GTM,16002003.998764038,9329571.231903076,10589785.231903076,6080042.429046631,7275329.496536255,9486743.199783325,9168194.199783325,3737409.676925659,3511551.676925659,1794224698.3614178,1794224698.3614178,0.585480508506081,0.6645656792182594,0.38155519097426316,0.45656584930886024,0.5928471959209648,0.5729403767485284,0.23355885157973522,0.21944449440188143,0.3
2019,GUY,745059.1476888657,309673.7750597,259220.4840221405,191123.40221500397,166062.88170433044,299922.63168144226,207313.86344337463,189381.52050876617,132177.02537727356,129660068.65264773,129660068.65264641,0.5025935541785311,0.42070900048107207,0.31018897220926606,0.26951631250278874,0.48676766835129825,0.33646572570893774,0.3073619374772231,0.21452033176623678,0.3
2019,HND,2251019.1909561157,276132.52938079834,308583.80380630493,191047.7403907776,215537.84831619263,328202.57481765747,321366.063369751,211485.94050598145,209083.8698234558,113283651.0978292,113283651.0978292,0.5308019989054502,0.5931821950044542,0.36724583921059023,0.4143225029755239,0.6303425902136706,0.6172124545451951,0.40617778701577234,0.4015643940320618,0.3
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,341148.95051956177,97747.99367141724,85979.43095779419,5447126759.493735,5447126759.493741,,,,,0.11332047995837581,0.1094828205854595,0.03136965843634556,0.027592846465615373,0.3
2020,MEX,126760856.0,38906859.0,51428032.0,17141717.0,24970857.0,66887453.0,64451313.0,18855506.0,17746504.0,1058921690.3244314,1058921690.3244314,0.30847805863264116,0.40775379659039923,0.13591031806988432,0.19798466614211385,0.5276664666890543,0.5084480732758699,0.14874864839978677,0.13999987504028846,0.3
2014,NIC,6240907.859611034,3085235.81909585,3632662.8011143208,1859365.497871399,2311939.7047588825,2473974.7280521393,2429986.0371608734,1399767.9736042023,1393201.5660648346,188826241.57035226,188826241.57035226,0.5196900307495343,0.6119009221690681,0.3131993045013297,0.3894327975905967,0.41672665490826905,0.409317015755106,0.23578277444534668,0.2346767012839609,0.3
2019,PAN,4076474.0,678722.0,813254.0,385658.0,454929.0,873663.0,850641.0,387056.0,382617.0,12231149.110200556,12231149.11020055,0.16948935837609136,0.20308447148728023,0.09630589103138935,0.11360413293907795,0.21816970911055059,0.21242069256396098,0.09665499732676475,0.09554649743751484,0.3
2020,PER,33221603.712699294,12267910.874471545,14471849.174500823,6454243.710107207,7925347.790662408,9984368.428366065,9528389.036632895,1703729.5014824867,1700074.4522385597,314101731.5065111,314101731.5065109,0.37152299976451936,0.43826735231982467,0.19546115136686654,0.24001225762824427,0.3005384241745512,0.28681303645165607,0.05128378257161676,0.051173762318665224,0.3
2020,PRY,7221008.0,1591640.0,2123252.0,629418.0,959546.0,1863389.0,1776912.0,269304.0,246458.0,25669652729.05811,25669652729.057922,0.22347661396227586,0.2981183983492688,0.08837438328196562,0.13472650286562662,0.25805109203590415,0.2460753401741142,0.037294516222665865,0.034130692003110925,0.3
2020,SLV,6321041.993896484,1930389.9829101562,2462834.7209835052,1006111.4723320007,1348081.797050476,1814047.6373729706,1722038.8448352814,550173.576871872,529840.6604347229,5736213.686891754,5736213.686891758,0.3202820154299319,0.4086229596561905,0.16692969449617526,0.22366794209780463,0.2869855380053781,0.2724295846314673,0.08703843091109224,0.08382172764337432,0.3
2017,SUR,494372.2035036087,237259.42736196518,286688.8711299896,146482.05988121033,187335.4712047577,129338.43584489822,127538.45404481888,8341.4700050354,8341.4700050354,0.0,0.0,0.5362725627820821,0.6479969093385246,0.3310903618352408,0.4234304801288139,0.2616215776863638,0.2579806330957843,0.016872853987177115,0.016872853987177115,0.3
2015,TTO,1370327.9436531067,105055.3208656311,158673.4497680664,35306.4885635376,63617.51902008057,101598.74156570435,98018.71300506592,35306.4885635376,33907.39694213867,6684574.878918517,6684574.878918517,0.11727686159217235,0.1771326197804217,0.039413845376452754,0.07101842068997198,0.11341816344342873,0.10942165464651568,0.039413845376452754,0.03785199136386605,0.3
2020,URY,3530882.831489086,342668.46622514725,502236.4924571514,128268.30400466919,203697.270154953,611005.5813837051,590072.722618103,168771.57465457916,164157.0649061203,181685419.82814255,181685419.82814217,0.0980977677346258,0.14377826862114443,0.03672014070211226,0.05831364559442346,0.17491625146434336,0.16892367578374207,0.04831525618057285,0.04699423265453862,0.3
2021,VEN,28704946.98902893,25375886.82093048,26169114.30186844,23384327.877113342,24620706.400886536,25287458.12391281,25437984.22387314,23258676.789611816,23514176.642593384,40272504201.911156,40272504201.911156,0.9099366679508458,0.9383804727339119,0.8385227101982464,0.882857166849441,0.9067657634428258,0.9121633764919415,0.8340170733039632,0.8431788687724162,0.3
2020,ARG,28644818.0,3192710.0,5020186.0,1613087.0,2489851.0,9345989.0,9152010.0,2615991.0,2463443.0,1185469574.045918,1185469574.045918,0.1239418228758225,0.1948849109426424,0.06262045197881796,0.0966566558281803,0.4485814255681058,0.43927097417015576,0.1255602774680491,0.11823839860562337,0.4
2014,BHS,257918.38403320312,11087.515975952148,17393.367610931396,6146.370349884033,7323.025806427002,10644.299877166748,9492.196933746338,6016.8191566467285,5220.916675567627,1213131.494156238,1213131.4941562384,0.05604903578207051,0.08792604995656671,0.031070812652508793,0.037018980297090866,0.05380851274391729,0.04798446169042116,0.030415912178758265,0.026392507230544843,0.4
2007,BLZ,313923.68988609314,19310.166982650757,23791.90984916687,11562.428081512451,15164.696601867676,19310.166982650757,17716.942991256714,11562.428081512451,11488.857250213623,592368.1646467795,592368.1646467785,0.0803069258979802,0.09894555251361108,0.04808570821666102,0.06306678587325013,0.0803069258979802,0.07368104217927804,0.04808570821666102,0.047779742592299716,0.4
2020,BOL,11749037.995095253,3241110.60499382,4223892.272855759,1692407.436823845,2143945.5162820816,4538500.133379936,4412320.477926254,1714047.6042966843,1676327.0210561752,143696378.15219548,143696378.15219554,0.2777200181743058,0.36193131976933807,0.1450167801706183,0.1837075806142433,0.3888890238995002,0.3780771077150196,0.14687105434891756,0.14363890267629068,0.4
2020,BRA,211096452.99566078,44038031.38975048,64468755.95533943,19698060.32272339,30535078.779904366,46497642.96545887,47635353.70594692,8674885.643491745,8987624.18042183,1635997510.716371,1635997510.716371,0.2137292820057049,0.3128854875502594,0.09560037442229062,0.14819555410770538,0.22566648717812832,0.23118812590767615,0.04210172483996663,0.04361953526073713,0.4
2016,BRB,278999.9999694824,10226.09602355957,16669.032524108887,3090.0795555114746,4493.190204620361,10226.09602355957,7769.971202850342,3090.0795555114746,3090.0795555114746,1259465.1068568463,1259465.1068568507,0.04358769412399205,0.07105005559597959,0.013171149789140335,0.01915176620957814,0.04358769412399205,0.03311871190743805,0.013171149789140335,0.013171149789140335,0.4
2020,CHL,19545799.0,2227926.0,3802424.0,1096782.0,1672454.0,2112185.0,2039817.0,831232.0,799884.0,27228158022.152905,27228158022.153023,0.11657559636964838,0.19896075787538,0.05738880723035491,0.08751068143681788,0.10813706196038599,0.104432053686987,0.04255639836825636,0.04095148183947968,0.4
2020,COL,49620239.65705776,17665967.05765152,22831605.4480114,9330577.727719307,13227381.280083656,18939982.820563316,18373707.459174156,5191881.252938271,5191420.811272621,286068829805.89136,286068829805.8919,0.3650161387031373,0.4717491226961751,0.19278941497666058,0.2733055951170867,0.38169873727865755,0.3702865521440657,0.10463232924349249,0.10462304993188835,0.4
2021,CRI,5163413.0,976389.0,1449641.0,405313.0,627805.0,1351668.0,1342623.0,376776.0,398710.0,16188036433.85613,16188036433.85613,0.19143343378277433,0.28422048423558105,0.07946674875157095,0.12308912420766174,0.2622203451876859,0.2604656369144837,0.07309363895456246,0.07734878226737797,0.4
2020,DOM,10480963.994644165,2667762.591445923,3922524.1420288086,1102477.2362365723,1784374.240081787,2367297.6797180176,2191949.9764556885,325918.0559082031,322036.26892089844,1303831920.9337194,1303831920.9337192,0.2589102376172195,0.38068667014388086,0.10699701844416257,0.1731761139386926,0.22586640703352484,0.2091362948652231,0.03109619077737021,0.03072582532345888,0.4
2020,ECU,17695544.989904404,7101683.164100647,8980311.878419876,3772899.4406204224,5286968.513645172,5533934.7630729675,5486086.4476623535,2512521.3625125885,2522848.494791031,40235422.376245044,40235422.37624497,0.40836999057705065,0.5163972810991666,0.21695404785204042,0.3040179676013274,0.31821933404097624,0.3154678995342758,0.14447818938481766,0.14507203324039178,0.4
2014,GTM,16002003.998764038,9372252.231903076,11042932.731903076,6120774.429046631,7747771.537307739,9486743.199783325,9205155.199783325,3737409.676925659,3560970.676925659,2392299597.8152237,2392299597.8152237,0.5881589696017097,0.6930031092065763,0.3841113418926377,0.48621411495741096,0.5928471959209648,0.5752501499496133,0.23355885157973522,0.2225327950924585,0.4
2019,GUY,745059.1476888657,311118.8918390274,280775.6387042999,192005.8350124359,174841.868434906,299922.63168144226,207313.86344337463,189381.52050876617,132375.5441455841,172880091.53687292,172880091.53687292,0.504938946125864,0.4556925304893396,0.3116211407417791,0.28376441001170927,0.48676766835129825,0.33646572570893774,0.3073619374772231,0.21484252325086314,0.4
2019,HND,2251019.1909561157,277392.2228965759,321741.49505233765,192116.5573196411,226747.78147888184,328202.57481765747,324231.9873352051,211485.94050598145,209977.09803390503,151044868.1304247,151044868.1304247,0.5332234732521429,0.6184748645426509,0.36930039672171333,0.43587105049252534,0.6303425902136706,0.6227167195155215,0.40617778701577234,0.4032799192199409,0.4
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,343877.48485183716,97747.99367141724,87025.54368972778,7262835679.325115,7262835679.325136,,,,,0.11332047995837581,0.11035847221594765,0.03136965843634556,0.027928568948032573,0.4
2020,MEX,126760856.0,39025130.0,55973990.0,17202898.0,28414759.0,66887453.0,64497809.0,18855506.0,17795571.0,1411895587.0996158,1411895587.0996,0.30941578553762056,0.44379701196446797,0.13639539953341762,0.22529008812647577,0.5276664666890543,0.5088148742069082,0.14874864839978677,0.14038695825783948,0.4
2014,NIC,6240907.859611034,3101768.2239573,3839529.0743288994,1899221.7927436829,2474106.7124569416,2473974.7280521393,2456631.644384384,1399767.9736042023,1404489.2941761017,251768322.09380564,251768322.09380564,0.5224748182000212,0.6467463428083992,0.3199128655781001,0.41674888691366896,0.41672665490826905,0.4138053133275698,0.23578277444534668,0.23657805343763708,0.4
2019,PAN,4076474.0,683516.0,866410.0,392469.0,500558.0,873663.0,856063.0,387056.0,389689.0,16308198.813599996,16308198.81360002,0.17068650829027565,0.21635850169970816,0.09800672291822897,0.12499853290451693,0.21816970911055059,0.2137746656208461,0.09665499732676475,0.09731250582155973,0.4
2020,PER,33221603.712699294,12482107.279806376,15589227.760342002,6602981.539403319,8739643.23475933,9984368.428366065,9692612.028459668,1703729.5014824867,1775270.3948569298,418802308.6753278,418802308.6753277,0.37800975140977056,0.4721061899452434,0.1999655470283597,0.26467248618557815,0.3005384241745512,0.2917562954600704,0.05128378257161676,0.053437227480331265,0.4
2020,PRY,7221008.0,1598174.0,2395060.0,632512.0,1085502.0,1863389.0,1777668.0,269304.0,247406.0,34226203638.744213,34226203638.744267,0.22439403008377917,0.33628201040215655,0.08880880101688009,0.15241154495317935,0.25805109203590415,0.24618003469875674,0.037294516222665865,0.03426197561337697,0.4
2020,SLV,6321041.993896484,1941134.5439224243,2709300.050239563,1009615.3958854675,1461294.842409134,1814047.6373729706,1739423.3314609528,550173.576871872,537036.2228813171,7648284.915855825,7648284.915855909,0.32206470684792776,0.44951542858038607,0.16751105044370507,0.24245176436244745,0.2869855380053781,0.2751798410990652,0.08703843091109224,0.08496007832250953,0.4
2017,SUR,494372.2035036087,237259.42736196518,296140.63242149353,146482.05988121033,206957.55870199203,129338.43584489822,127538.45404481888,8341.4700050354,8341.4700050354,0.0,0.0,0.5362725627820821,0.6693605293512561,0.3310903618352408,0.46778187752649225,0.2616215776863638,0.2579806330957843,0.016872853987177115,0.016872853987177115,0.4
2015,TTO,1370327.9436531067,105055.3208656311,169578.13446426392,35306.4885635376,67855.9436378479,101598.74156570435,98018.71300506592,35306.4885635376,34113.145709991455,8912766.505219836,8912766.505219836,0.11727686159217235,0.1893058937020534,0.039413845376452754,0.07574991961045524,0.11341816344342873,0.10942165464651568,0.039413845376452754,0.03808167577748174,0.4
2020,URY,3530882.831489086,343967.38149118423,575582.8878090382,128697.77601623535,234222.11503243446,611005.5813837051,591724.2955417633,168771.57465457916,165394.90242481232,242247226.43752658,242247226.43752667,0.09846961603884337,0.16477558341542123,0.036843088244100146,0.0670521769682418,0.17491625146434336,0.16939648152173947,0.04831525618057285,0.04734859586379311,0.4
2021,VEN,28704946.98902893,25394832.708702087,26368733.55540085,23427369.683891296,24896107.925769806,25287458.12391281,25446112.73139572,23258676.789611816,23570422.006347656,53696672269.214676,53696672269.214806,0.9106160356557824,0.9455384837898367,0.8400661170757475,0.8927326028359449,0.9067657634428258,0.9124548511151814,0.8340170733039632,0.8451957330200938,0.4
2020,ARG,28644818.0,3192710.0,5556825.0,1613087.0,2728422.0,9345989.0,9153216.0,2615991.0,2463443.0,1481836967.5574627,1481836967.5574775,0.1239418228758225,0.21571737486396897,0.06262045197881796,0.10591804337208746,0.4485814255681058,0.43932885880914213,0.1255602774680491,0.11823839860562337,0.5
2014,BHS,257918.38403320312,11087.515975952148,18303.349716186523,6146.370349884033,8496.612518310547,10644.299877166748,9621.748126983643,6016.8191566467285,5220.916675567627,1516414.367695322,1516414.3676953223,0.05604903578207051,0.09252614430494112,0.031070812652508793,0.042951634982810454,0.05380851274391729,0.04863936216417169,0.030415912178758265,0.026392507230544843,0.5
2007,BLZ,313923.68988609314,19310.166982650757,26603.734783172607,11562.428081512451,16251.20891571045,19310.166982650757,17716.942991256714,11562.428081512451,11488.857250213623,740460.2058084542,740460.2058084542,0.0803069258979802,0.11063934142885817,0.04808570821666102,0.06758536222494135,0.0803069258979802,0.07368104217927804,0.04808570821666102,0.047779742592299716,0.5
2020,BOL,11749037.995095253,3260428.143819809,4594283.431116104,1699260.0614118576,2373300.446042061,4538500.133379936,4432549.004720688,1714047.6042966843,1685536.518439293,179620472.69023922,179620472.69023916,0.2793752740071584,0.39366890966990287,0.1456039588439386,0.20336024385972656,0.3888890238995002,0.3798104230854774,0.14687105434891756,0.14442803396254633,0.5
2020,BRA,211096452.99566078,44386442.43703365,70815772.91135979,20097962.347984314,34626083.23818302,46497642.96545887,47689067.363921165,8674885.643491745,9013557.590532303,2044996888.3954668,2044996888.3954668,0.21542022141940492,0.34368939349424743,0.09754121441977374,0.16805037999244138,0.22566648717812832,0.2314488137992654,0.04210172483996663,0.04374539758809268,0.5
2016,BRB,278999.9999694824,10226.09602355957,20420.19659805298,3090.0795555114746,5084.6565017700195,10226.09602355957,7769.971202850342,3090.0795555114746,3090.0795555114746,1574331.383571058,1574331.383571058,0.04358769412399205,0.08703901090084765,0.013171149789140335,0.021672831138502557,0.04358769412399205,0.03311871190743805,0.013171149789140335,0.013171149789140335,0.5
2020,CHL,19545799.0,2237164.0,4233057.0,1098241.0,1875011.0,2112185.0,2049699.0,831232.0,804296.0,34035197527.695473,34035197527.695496,0.11705897210082743,0.22149350752301228,0.057465148991752424,0.09810941904024226,0.10813706196038599,0.1049379802257573,0.04255639836825636,0.04117736201444978,0.5
2020,COL,49620239.65705776,17865477.779844284,24219868.563056946,9499003.591142654,14412397.32959652,18939982.820563316,18447832.747644424,5191881.252938271,5268474.883166313,357586037257.4054,357586037257.40717,0.36913845101171455,0.5004335666388255,0.19626944854198441,0.2977905260174353,0.38169873727865755,0.37178040402754253,0.10463232924349249,0.10617592578307809,0.5
2021,CRI,5163413.0,995381.0,1579916.0,420356.0,705281.0,1351668.0,1352565.0,376776.0,413031.0,20235045542.320942,20235045542.320942,0.19515705600138028,0.3097625485010029,0.08241611948843328,0.13827927558764883,0.2622203451876859,0.2623943610330217,0.07309363895456246,0.08012702186721524,0.5
2020,DOM,10480963.994644165,2757103.2572631836,4216528.837814331,1144627.835861206,1958212.2563934326,2367297.6797180176,2223646.9112091064,325918.0559082031,337469.1487426758,1629789901.1671677,1629789901.1671677,0.26758087910900624,0.4092202532634907,0.11108779541191639,0.19004734612947,0.22586640703352484,0.21216053335794333,0.03109619077737021,0.032198292916102426,0.5
2020,ECU,17695544.989904404,7147605.5087890625,9687762.880857468,3826104.4848747253,5691131.492700577,5533934.7630729675,5505441.570289612,2512521.3625125885,2588208.831483841,50294277.97030761,50294277.97030763,0.41101067547305997,0.5570780257231421,0.22001351177329984,0.32725865972101725,0.31821933404097624,0.3165808823388124,0.14447818938481766,0.14883046620094414,0.5
2014,GTM,16002003.998764038,9400818.231903076,11443115.499008179,6160892.429046631,8215312.132675171,9486743.199783325,9238161.199783325,3737409.676925659,3603107.676925659,2990374497.2690296,2990374497.2690296,0.5899516389313347,0.7181167188415898,0.38662896102607947,0.5155547886838628,0.5928471959209648,0.5773127666070363,0.23355885157973522,0.22516602778026776,0.5
2019,GUY,745059.1476888657,312670.8209619522,306038.0843667984,192970.67983055115,188215.22485923767,299922.63168144226,207622.56728744507,189381.52050876617,132966.52772712708,216100114.42109102,216100114.42109022,0.5074576920983752,0.4966929101640777,0.31318706212557657,0.3054690659364978,0.48676766835129825,0.3369667450869914,0.3073619374772231,0.2158016762777915,0.5
2019,HND,2251019.1909561157,278811.52586746216,334922.72941207886,193174.6321334839,234250.5569038391,328202.57481765747,326031.2913208008,211485.94050598145,211985.31624221802,188806085.16301984,188806085.16301984,0.5359517604832352,0.6438127903635642,0.3713343049593218,0.4502934302166251,0.6303425902136706,0.6261724447958376,0.40617778701577234,0.40713688307174967,0.5
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,344554.0605354309,97747.99367141724,92383.7772102356,9078544599.156368,9078544599.156376,,,,,0.11332047995837581,0.11057560146130094,0.03136965843634556,0.029648153658134484,0.5
2020,MEX,126760856.0,39138826.0,60411164.0,17295994.0,31846980.0,66887453.0,64574784.0,18855506.0,17871232.0,1764869483.8746889,1764869483.8746643,0.3103172389639765,0.47897771933884714,0.13713352319810265,0.25250289579306695,0.5276664666890543,0.5094221200273371,0.14874864839978677,0.14098383810219772,0.5
2014,NIC,6240907.859611034,3135557.1394131184,4001937.5078320503,1912392.4880828857,2669804.75320673,2473974.7280521393,2469209.515115738,1399767.9736042023,1412812.6226329803,314710402.6172474,314710402.6172474,0.5281663645004832,0.6741030989042657,0.32213139261044504,0.4497130837460154,0.41672665490826905,0.41592398250244556,0.23578277444534668,0.2379800697097551,0.5
2019,PAN,4076474.0,695489.0,941219.0,398907.0,547327.0,873663.0,861903.0,387056.0,398243.0,20385248.516999107,20385248.516999118,0.17367638645517516,0.2350396839963731,0.09961440984929246,0.13667761182326632,0.21816970911055059,0.21523302096061167,0.09665499732676475,0.09944859684490816,0.5
2020,PER,33221603.712699294,12685840.489671946,16589215.763226986,6743074.338789344,9507839.671381712,9984368.428366065,9857277.706141353,1703729.5014824867,1875797.4010176659,523502885.8441983,523502885.8441982,0.3841796342900268,0.502389955972062,0.2042081354858298,0.28793664643769246,0.3005384241745512,0.2967128797088537,0.05128378257161676,0.05646318032204518,0.5
2020,PRY,7221008.0,1608152.0,2622525.0,644868.0,1223168.0,1863389.0,1786127.0,269304.0,252817.0,42782754548.43019,42782754548.43016,0.2257950062179022,0.3682195766828036,0.09054366382638342,0.17174074724624228,0.25805109203590415,0.24735147779922137,0.037294516222665865,0.0350113169795685,0.5
2020,SLV,6321041.993896484,1952339.5627288818,2910394.92036438,1031344.1558036804,1604356.4923305511,1814047.6373729706,1753281.8789024353,550173.576871872,540926.9448432922,9560356.14482,9560356.14482,0.3239237954455863,0.4828802257801208,0.17111619296983174,0.26618793890397036,0.2869855380053781,0.2773722877644827,0.08703843091109224,0.08557559740397298,0.5
2017,SUR,494372.2035036087,237259.42736196518,308664.81556510925,146482.05988121033,221721.38241910934,129338.43584489822,127538.45404481888,8341.4700050354,8341.4700050354,0.0,0.0,0.5362725627820821,0.6976686807526855,0.3310903618352408,0.5011522420648946,0.2616215776863638,0.2579806330957843,0.016872853987177115,0.016872853987177115,0.5
2015,TTO,1370327.9436531067,105055.3208656311,189576.91469955444,35471.087577819824,81599.96133041382,101598.74156570435,98018.71300506592,35306.4885635376,34113.145709991455,11140958.131518193,11140958.131518193,0.11727686159217235,0.21163121870549864,0.03959759290734531,0.09109283843998346,0.11341816344342873,0.10942165464651568,0.039413845376452754,0.03808167577748174,0.5
2020,URY,3530882.831489086,346098.6430449486,643219.4774420261,128957.50521850586,267044.340105772,611005.5813837051,593844.0751791,168771.57465457916,166323.56226825714,302809033.04690677,302809033.0469068,0.09907974513296766,0.18413831770279387,0.036917442488711295,0.07644839322136603,0.17491625146434336,0.1700033236184249,0.04831525618057285,0.04761444891595831,0.5
2021,VEN,28704946.98902893,25411893.07920456,26453130.179527283,23468675.8589859,25098163.771377563,25287458.12391281,25485675.44839096,23258676.789611816,23595840.606544495,67120840336.51796,67120840336.51744,0.9112277918792623,0.9485648049381705,0.8415472871170789,0.899977985990029,0.9067657634428258,0.9138735036782137,0.8340170733039632,0.8461072013179429,0.5
